21.193001,61.846001,1718,1
21.469,61.544998,1718,1
21.694,61.244999,1718,1
21.892,60.945,1718,1
22.084999,60.644001,1718,1
22.271,60.344002,1718,1
22.500999,60.042999,1718,1
22.851999,59.743,1718,1
23.274,59.442001,1718,1
23.667999,59.140999,1718,1
24.024,58.84,1718,1
21.202,61.724998,1718,1
21.499001,61.266998,1718,1
21.796,60.792999,1718,1
22.091999,60.285999,1718,1
22.391001,60.025002,1718,1
22.688999,59.854,1718,1
22.988001,59.662998,1718,1
23.285999,59.351002,1718,1
23.584999,59.140999,1718,1
23.884001,58.956001,1718,1
21.239,61.846001,1719,1
21.511999,61.544998,1719,1
21.709,61.244999,1719,1
21.886,60.945,1719,1
22.091,60.644001,1719,1
22.25,60.344002,1719,1
22.457001,60.043999,1719,1
22.806999,59.743,1719,1
23.261999,59.442001,1719,1
23.631001,59.140999,1719,1
23.993999,58.84,1719,1
21.202,61.715,1719,1
21.499001,61.231998,1719,1
21.795,60.749001,1719,1
22.091999,60.243,1719,1
22.389999,60.015999,1719,1
22.688999,59.851002,1719,1
22.988001,59.672001,1719,1
23.285999,59.348999,1719,1
23.584999,59.168999,1719,1
23.884001,58.953999,1719,1
21.222,61.846001,1720,1
21.466999,61.544998,1720,1
21.666,61.244999,1720,1
21.839001,60.945,1720,1
22.061001,60.644001,1720,1
22.222,60.344002,1720,1
22.423,60.043999,1720,1
22.788,59.743,1720,1
23.253,59.442001,1720,1
23.650999,59.140999,1720,1
23.966,58.84,1720,1
21.201,61.651001,1720,1
21.497999,61.194,1720,1
21.795,60.654999,1720,1
22.091999,60.162998,1720,1
22.389999,59.999001,1720,1
22.688999,59.835999,1720,1
22.988001,59.653999,1720,1
23.285999,59.337002,1720,1
23.584999,59.118999,1720,1
23.884001,58.953999,1720,1
21.153,61.846001,1721,1
21.412001,61.546001,1721,1
21.586,61.244999,1721,1
21.761,60.945,1721,1
21.990999,60.644001,1721,1
22.139999,60.344002,1721,1
22.318001,60.043999,1721,1
22.702999,59.743,1721,1
23.176001,59.442001,1721,1
23.594999,59.140999,1721,1
23.948999,58.84,1721,1
20.903999,61.994999,1721,1
21.200001,61.488998,1721,1
21.497999,61.098,1721,1
21.794001,60.500999,1721,1
22.091,60.092999,1721,1
22.389999,59.941002,1721,1
22.688999,59.799999,1721,1
22.988001,59.622002,1721,1
23.285999,59.304001,1721,1
23.584,59.089001,1721,1
23.882999,58.91,1721,1
21.070999,61.846001,1722,1
21.278,61.546001,1722,1
21.406,61.245998,1722,1
21.627001,60.945,1722,1
21.868999,60.645,1722,1
22.032,60.344002,1722,1
22.212999,60.043999,1722,1
22.613001,59.743,1722,1
23.122,59.442001,1722,1
23.579,59.140999,1722,1
23.879,58.841,1722,1
20.903,61.889999,1722,1
21.198999,61.375999,1722,1
21.497,60.945,1722,1
21.792999,60.362999,1722,1
22.091,60.028,1722,1
22.389999,59.889,1722,1
22.688999,59.768002,1722,1
22.988001,59.608002,1722,1
23.285999,59.265999,1722,1
23.584,59.067001,1722,1
23.882999,58.889,1722,1
21.027,61.846001,1723,1
21.242001,61.546001,1723,1
21.370001,61.245998,1723,1
21.591999,60.945,1723,1
21.808001,60.645,1723,1
21.931,60.345001,1723,1
22.097,60.043999,1723,1
22.398001,59.743999,1723,1
22.966999,59.442001,1723,1
23.523001,59.140999,1723,1
23.879,58.841,1723,1
20.902,61.793999,1723,1
21.198999,61.327,1723,1
21.496,60.817001,1723,1
21.792,60.234001,1723,1
22.09,59.902,1723,1
22.389,59.834999,1723,1
22.688999,59.715,1723,1
22.988001,59.585999,1723,1
23.285999,59.264999,1723,1
23.584,59.040001,1723,1
23.882999,58.841999,1723,1
20.969999,61.846001,1724,1
21.183001,61.546001,1724,1
21.334999,61.245998,1724,1
21.535999,60.945,1724,1
21.724001,60.645,1724,1
21.856001,60.345001,1724,1
21.98,60.043999,1724,1
22.334999,59.743999,1724,1
22.951,59.443001,1724,1
23.52,59.140999,1724,1
23.851999,58.841,1724,1
20.900999,61.691002,1724,1
21.198,61.200001,1724,1
21.495001,60.659,1724,1
21.791,60.099998,1724,1
22.09,59.875,1724,1
22.389,59.790001,1724,1
22.688,59.682999,1724,1
22.988001,59.542,1724,1
23.285999,59.266998,1724,1
23.584,59.035999,1724,1
23.882999,58.813,1724,1
20.709,62.146999,1725,1
21.004999,61.846001,1725,1
21.184,61.546001,1725,1
21.306999,61.245998,1725,1
21.487,60.945999,1725,1
21.681999,60.645,1725,1
21.797001,60.345001,1725,1
21.941,60.043999,1725,1
22.327,59.743999,1725,1
22.964001,59.442001,1725,1
23.57,59.140999,1725,1
23.93,58.84,1725,1
20.900999,61.696999,1725,1
21.198,61.146,1725,1
21.493999,60.543999,1725,1
21.791,60.105,1725,1
22.09,59.855999,1725,1
22.389,59.785,1725,1
22.688999,59.707001,1725,1
22.988001,59.555,1725,1
23.285999,59.303001,1725,1
23.584,59.051998,1725,1
23.882999,58.893002,1725,1
20.708,62.146999,1726,1
21.021999,61.846001,1726,1
21.195999,61.546001,1726,1
21.256001,61.245998,1726,1
21.4,60.945999,1726,1
21.657,60.645,1726,1
21.836,60.345001,1726,1
21.987,60.043999,1726,1
22.356001,59.743999,1726,1
22.982,59.442001,1726,1
23.577,59.140999,1726,1
23.915001,58.84,1726,1
20.605,62.181999,1726,1
20.902,61.709999,1726,1
21.198,61.119999,1726,1
21.493999,60.547001,1726,1
21.791,60.102001,1726,1
22.089001,59.826,1726,1
22.389,59.778999,1726,1
22.688999,59.702,1726,1
22.988001,59.591,1726,1
23.285999,59.313,1726,1
23.584,59.078999,1726,1
23.882999,58.905998,1726,1
20.729,62.146999,1727,1
21.052,61.846001,1727,1
21.233999,61.546001,1727,1
21.264,61.245998,1727,1
21.311001,60.945999,1727,1
21.58,60.645,1727,1
21.805,60.345001,1727,1
22.028,60.043999,1727,1
22.393,59.743999,1727,1
23.007999,59.442001,1727,1
23.627001,59.140999,1727,1
24.002001,58.84,1727,1
20.605,62.205002,1727,1
20.903,61.870998,1727,1
21.198,61.101002,1727,1
21.493999,60.516998,1727,1
21.791,60.131001,1727,1
22.09,59.855999,1727,1
22.389,59.789001,1727,1
22.688999,59.727001,1727,1
22.988001,59.643002,1727,1
23.285999,59.382999,1727,1
23.584,59.092999,1727,1
23.884001,58.943001,1727,1
20.77,62.146999,1728,1
21.084,61.846001,1728,1
21.285999,61.546001,1728,1
21.323,61.245998,1728,1
21.259001,60.945999,1728,1
21.436001,60.646,1728,1
21.725,60.345001,1728,1
21.941,60.043999,1728,1
22.358,59.743999,1728,1
23.034,59.442001,1728,1
23.725,59.140999,1728,1
24.045,58.84,1728,1
20.605,62.23,1728,1
20.903,61.955002,1728,1
21.198,61.125,1728,1
21.493,60.416,1728,1
21.791,60.132999,1728,1
22.09,59.902,1728,1
22.389,59.744999,1728,1
22.688999,59.707001,1728,1
22.988001,59.650002,1728,1
23.287001,59.471001,1728,1
23.584999,59.153,1728,1
23.884001,58.959999,1728,1
20.558001,62.446999,1729,1
20.83,62.146999,1729,1
21.153999,61.846001,1729,1
21.363001,61.546001,1729,1
21.386,61.245998,1729,1
21.226999,60.945999,1729,1
21.329,60.646,1729,1
21.615999,60.345001,1729,1
21.962,60.043999,1729,1
22.521999,59.743,1729,1
23.156,59.442001,1729,1
23.787001,59.140999,1729,1
24.011999,58.84,1729,1
20.605,62.285,1729,1
20.903999,62.001999,1729,1
21.195,60.75,1729,1
21.493,60.368,1729,1
21.791,60.16,1729,1
22.09,59.959,1729,1
22.389,59.759998,1729,1
22.688999,59.737,1729,1
22.988001,59.672001,1729,1
23.287001,59.472,1729,1
23.584999,59.175999,1729,1
23.884001,58.973,1729,1
20.615999,62.446999,1730,1
20.886,62.146999,1730,1
21.181999,61.846001,1730,1
21.422001,61.546001,1730,1
21.546,61.244999,1730,1
21.409,60.945999,1730,1
21.358,60.646,1730,1
21.452999,60.346001,1730,1
21.952,60.043999,1730,1
22.583,59.743,1730,1
23.212,59.442001,1730,1
23.781,59.140999,1730,1
20.605,62.284,1730,1
20.903999,62.021,1730,1
21.201,61.606998,1730,1
21.493,60.389999,1730,1
21.792,60.243,1730,1
22.091,60.069,1730,1
22.389,59.837002,1730,1
22.688999,59.787998,1730,1
22.988001,59.678001,1730,1
23.287001,59.478001,1730,1
23.584999,59.216,1730,1
23.884001,58.993999,1730,1
20.941,62.146999,1731,1
21.212,61.846001,1731,1
21.5,61.544998,1731,1
21.643999,61.244999,1731,1
21.719999,60.945,1731,1
21.438999,60.646,1731,1
21.511999,60.345001,1731,1
22.139999,60.043999,1731,1
22.672001,59.743,1731,1
23.212,59.442001,1731,1
23.805,59.140999,1731,1
20.903999,62.033001,1731,1
21.201,61.650002,1731,1
21.497999,61.152,1731,1
21.792999,60.397999,1731,1
22.091,60.091999,1731,1
